Student_ID,Age,Gender,High_School_GPA,SAT_Score,University_Ranking,University_GPA,Field_of_Study,Starting_Salary,Current_Job_Level,Entrepreneurship,
S02950,23,Male,3.7,1085,315,3.21,Mathematics,60500,Entry,No,
S02951,21,Male,3.11,1322,960,2.91,Engineering,70500,Mid,Yes,
S02952,21,Male,3.44,1356,598,2.45,Business,46400,Executive,No,
S02953,28,Male,3.79,1244,712,3.48,Law,32700,Senior,Yes,
S02954,23,Male,3.8,1453,71,3.81,Arts,57600,Entry,No,
S02955,29,Male,2.66,1415,345,2.47,Mathematics,50300,Mid,No,
S02956,28,Female,3.9,1003,990,2.35,Business,74800,Mid,Yes,
S02957,24,Female,2.05,1146,98,3.39,Engineering,48500,Mid,Yes,
S02958,26,Female,2.75,922,300,3.95,Law,43300,Mid,No,
S02959,27,Female,3.79,1424,176,3.5,Computer Science,69300,Entry,No,
S02960,22,Male,2.55,1043,745,2.57,Business,43700,Mid,No,
S02961,26,Male,2.55,1594,884,2.84,Mathematics,45900,Mid,No,
S02962,21,Female,2.61,1092,75,2.77,Mathematics,26800,Mid,No,
S02963,27,Male,3.22,1364,143,3.7,Arts,66900,Entry,No,
S02964,19,Other,2.88,1274,931,3.54,Mathematics,47300,Entry,No,
S02965,20,Female,3.45,1576,23,3.18,Business,32300,Mid,No,
S02966,28,Female,3.79,1591,181,2.55,Computer Science,67400,Entry,No,
S02967,18,Other,3.35,1528,45,3.88,Business,46000,Entry,No,
S02968,23,Male,2.41,1165,469,3.31,Arts,77300,Mid,No,
S02969,23,Male,3.87,1277,92,3.94,Engineering,69200,Mid,No,
S02970,18,Female,2.53,1449,269,3.16,Arts,31900,Mid,No,
S02971,28,Male,2.3,1455,34,3.64,Engineering,60800,Senior,No,
S02972,20,Female,2.18,973,678,3.63,Arts,65800,Entry,No,
S02973,22,Male,3.13,1337,582,2.67,Medicine,25000,Entry,Yes,
S02974,20,Female,2.23,1125,364,3.93,Business,46100,Entry,No,
S02975,27,Female,2.28,1207,708,2.04,Mathematics,41900,Entry,No,
S02976,20,Female,2.6,1247,133,3.54,Business,66300,Mid,No,
S02977,27,Male,2.56,1375,759,3.93,Computer Science,36500,Mid,No,
S02978,20,Male,3.21,1214,382,2.68,Medicine,54000,Entry,No,
S02979,22,Female,3.63,1424,680,3.3,Computer Science,79000,Entry,Yes,
S02980,22,Male,3.52,1324,966,3.12,Business,25000,Mid,No,
S02981,21,Female,2.52,1423,277,3.52,Computer Science,51400,Entry,No,
S02982,18,Female,2.49,1461,156,3.73,Engineering,51900,Mid,No,
S02983,22,Female,3.93,1148,387,3.21,Medicine,25000,Entry,Yes,
S02984,27,Female,2.02,1530,535,3.63,Mathematics,25000,Mid,No,
S02985,22,Male,3.76,1468,200,2.62,Arts,63000,Entry,No,
S02986,21,Female,2.4,1081,275,2.46,Engineering,49200,Entry,No,
S02987,23,Female,3.89,1005,501,2.86,Law,52900,Entry,Yes,
S02988,27,Male,2.68,1090,459,3.36,Arts,47800,Entry,Yes,
S02989,21,Other,2.88,1036,50,2.37,Computer Science,68700,Senior,No,
S02990,24,Male,3.41,1599,970,3.36,Business,86000,Entry,Yes,
S02991,24,Male,3.18,1019,698,2.79,Engineering,66700,Senior,No,
S02992,19,Male,2.64,971,988,3.59,Medicine,25000,Senior,Yes,
S02993,20,Female,3.11,1030,532,2.07,Arts,49500,Entry,No,
S02994,18,Male,3.46,1356,628,3.34,Law,71200,Entry,Yes,
S02995,25,Female,2.08,1378,92,3.3,Engineering,43600,Entry,No,
S02996,26,Female,2.02,951,861,3.88,Mathematics,71300,Entry,No,
S02997,21,Male,2.92,1473,456,3.43,Mathematics,44900,Mid,Yes,
S02998,23,Male,2.26,1018,339,3.59,Business,31200,Entry,Yes,
S02999,26,Female,3.33,1163,53,3.81,Medicine,60800,Mid,No,
S03000,23,Male,2.43,1138,496,3.35,Medicine,56900,Mid,Yes,
S03001,29,Female,2.87,1250,635,2.58,Arts,41000,Mid,Yes,
S03002,29,Male,2.4,1154,853,3.74,Engineering,69500,Mid,No,
S03003,29,Female,3.1,1584,850,3.5,Engineering,25000,Senior,No,
S03004,26,Female,2.23,1208,777,2.85,Medicine,65800,Mid,No,
S03005,21,Male,2.05,1506,4,3.42,Mathematics,41800,Senior,No,
S03006,25,Male,2.1,1394,681,3.74,Computer Science,76400,Mid,No,
S03007,26,Male,3.91,956,281,3.95,Medicine,62300,Entry,No,
S03008,21,Male,2.28,1302,290,3.9,Business,44800,Entry,No,
S03009,22,Female,3.42,966,73,2.65,Engineering,35500,Entry,Yes,
S03010,25,Female,2.14,945,137,2.84,Mathematics,25700,Entry,No,
S03011,29,Male,2.22,1505,850,2.22,Arts,48800,Entry,No,
S03012,27,Female,3.02,1549,768,2.5,Engineering,50800,Entry,Yes,
S03013,23,Female,2.93,1268,971,3.76,Mathematics,65800,Mid,No,
S03014,29,Male,3.9,1504,653,2.72,Medicine,39200,Entry,No,
S03015,24,Male,3.89,1131,998,3.24,Business,55500,Entry,No,
S03016,20,Female,3.56,1301,393,3.33,Computer Science,44700,Entry,No,
S03017,24,Female,3.2,1460,208,3.56,Mathematics,72500,Mid,No,
S03018,29,Female,2.91,922,260,2.37,Mathematics,48100,Mid,No,
S03019,25,Female,2.71,1473,930,2.61,Engineering,39000,Senior,No,
S03020,27,Male,3.89,1166,263,2.9,Medicine,32000,Mid,No,
S03021,23,Female,3.21,1017,783,2.73,Law,43200,Entry,No,
S03022,27,Female,3.16,1499,505,3.97,Medicine,46500,Entry,No,
S03023,26,Female,2.46,1500,550,3.67,Medicine,47000,Entry,No,
S03024,23,Male,2.09,954,203,2.96,Business,56400,Entry,No,
S03025,29,Male,3.89,1052,736,3.76,Medicine,45000,Mid,No,
S03026,26,Male,2.63,1138,347,2.7,Mathematics,37500,Entry,No,
S03027,21,Female,2.89,1164,990,3.57,Medicine,43700,Entry,No,
S03028,25,Male,2.23,1167,52,2.45,Medicine,46700,Mid,No,
S03029,28,Male,3.67,1012,593,3.54,Engineering,41500,Entry,No,
S03030,21,Male,2.06,1065,356,2.91,Medicine,25800,Executive,Yes,
S03031,19,Male,3.67,1567,723,2.21,Business,27200,Senior,No,
S03032,27,Female,2.28,907,519,2.55,Law,25000,Mid,No,
S03033,28,Female,3.77,1116,363,2.8,Engineering,52500,Entry,No,
S03034,26,Female,3.46,1330,45,3.5,Mathematics,56800,Entry,No,
S03035,22,Male,2.33,1191,827,2.15,Law,37400,Entry,No,
S03036,21,Female,3.13,949,378,3.32,Medicine,57300,Entry,Yes,
S03037,19,Male,2.63,1006,789,3.43,Computer Science,44200,Entry,No,
S03038,18,Male,2.36,908,412,3.31,Law,47800,Entry,Yes,
S03039,28,Male,3.72,1599,771,3.52,Business,30400,Mid,No,
S03040,24,Male,2.81,1355,142,2.36,Computer Science,68700,Entry,No,
S03041,23,Male,2.8,1222,258,3.17,Business,73900,Mid,No,
S03042,19,Female,2.34,1208,797,3.88,Mathematics,54900,Mid,No,
S03043,25,Female,2.77,1521,914,3.22,Computer Science,38600,Senior,No,
S03044,28,Female,3.74,1044,37,3.22,Medicine,51400,Mid,No,
S03045,21,Male,2.73,1311,941,3.47,Computer Science,38400,Entry,No,
S03046,25,Male,3.9,1013,45,2.67,Mathematics,29900,Mid,No,
S03047,24,Male,3.89,1474,920,3.4,Law,60600,Mid,No,
S03048,22,Other,2.29,1298,632,3.83,Computer Science,35100,Senior,No,
S03049,27,Female,2.35,1174,46,2.02,Business,37200,Mid,No,
S03050,27,Female,3.73,1023,652,3.74,Medicine,25000,Entry,No,
S03051,29,Male,2.79,985,565,2.44,Business,66000,Entry,No,
S03052,25,Female,2.01,1481,301,2.91,Medicine,72600,Mid,Yes,
S03053,26,Male,2.55,946,288,3.7,Law,61000,Senior,No,
S03054,22,Female,3.2,1100,786,3.65,Arts,62200,Senior,No,
S03055,27,Female,3.6,1175,269,3.78,Engineering,29900,Entry,No,
S03056,22,Other,2.27,1448,900,3.88,Law,46100,Senior,No,
S03057,19,Female,2.22,1029,791,2.89,Mathematics,60900,Mid,No,
S03058,22,Male,3.84,1347,62,3.31,Law,35400,Entry,No,
S03059,20,Female,3.5,1288,566,2.78,Engineering,43900,Entry,Yes,
S03060,24,Female,3.18,1475,970,2.7,Business,25500,Mid,No,
S03061,27,Male,3.54,1162,951,2.86,Law,45500,Mid,Yes,
S03062,22,Male,2.86,1531,581,3.49,Medicine,47300,Entry,Yes,
S03063,25,Male,3.52,1177,242,3,Computer Science,57500,Mid,No,
S03064,18,Male,2.74,945,936,3.63,Law,25100,Entry,No,
S03065,20,Male,2.49,1067,782,3.49,Engineering,25000,Mid,Yes,
S03066,20,Female,3.46,1344,764,2.04,Law,68500,Entry,Yes,
S03067,26,Male,2.84,1521,354,3.26,Business,66100,Entry,No,
S03068,22,Male,3.96,945,796,2.87,Business,40300,Entry,No,
S03069,29,Female,2.7,1439,968,2.91,Business,72900,Mid,Yes,
S03070,26,Female,3.84,986,976,3.64,Medicine,52500,Senior,No,
S03071,26,Female,3.87,1284,863,3.1,Mathematics,67100,Entry,No,
S03072,18,Male,2.48,1568,71,3.77,Mathematics,45600,Entry,No,
S03073,19,Female,3.6,1164,835,3.43,Law,54700,Entry,Yes,
S03074,22,Female,2.87,921,413,3.11,Business,44900,Mid,No,
S03075,21,Male,3.84,1349,612,3.51,Arts,75100,Entry,No,
S03076,27,Male,2.9,1131,61,2.08,Computer Science,47600,Entry,No,
S03077,26,Female,3.49,1085,615,2.05,Mathematics,48700,Mid,No,
S03078,24,Female,2.93,1225,452,2.17,Business,25800,Entry,No,
S03079,23,Other,2.46,1082,393,2.88,Mathematics,48200,Mid,Yes,
S03080,24,Female,2.4,1296,631,2.47,Medicine,76100,Entry,No,
S03081,18,Female,2.85,1380,529,3.97,Computer Science,70300,Mid,No,
S03082,18,Female,3.51,1302,305,3.08,Computer Science,47300,Senior,Yes,
S03083,25,Male,3.21,1362,191,3.32,Engineering,48600,Entry,No,
S03084,19,Male,3.38,1316,724,2.56,Business,31300,Mid,No,
S03085,29,Male,2.56,1101,78,2.64,Business,55200,Entry,No,
S03086,27,Female,2.96,964,558,2.67,Law,54900,Senior,No,
S03087,28,Female,2.09,1454,605,3.4,Medicine,57900,Entry,No,
S03088,26,Female,3.64,916,889,2.95,Arts,26200,Mid,Yes,
S03089,24,Male,3.98,1082,525,3.04,Law,67400,Entry,Yes,
S03090,23,Female,2.81,1290,740,3.18,Arts,46600,Entry,Yes,
S03091,18,Male,2.02,943,301,3.54,Engineering,68400,Mid,No,
S03092,18,Male,2.34,1599,949,2.18,Mathematics,53100,Mid,No,
S03093,19,Female,3.31,1381,17,3.55,Mathematics,71400,Mid,No,
S03094,23,Female,3.22,1162,815,3.13,Arts,59700,Entry,No,
S03095,23,Other,3.58,1073,574,3.34,Mathematics,37400,Mid,No,
S03096,19,Male,2.51,1340,434,2.66,Medicine,62300,Entry,No,
S03097,18,Female,3.53,1465,43,2.82,Mathematics,65300,Mid,No,
S03098,27,Male,3.38,1119,68,2.46,Engineering,53200,Mid,Yes,
S03099,22,Male,2.65,1457,380,3.96,Business,45800,Entry,No,
S03100,22,Female,3.09,1293,212,2.99,Arts,63900,Senior,Yes,
S03101,19,Female,2.29,1094,203,3.99,Medicine,67300,Senior,No,
S03102,23,Female,2.91,1308,726,2.98,Medicine,30300,Entry,No,
S03103,26,Male,3.76,1370,109,2.44,Business,52000,Entry,No,
S03104,19,Female,2.84,1246,968,3.01,Mathematics,47000,Entry,No,
S03105,27,Male,3.68,1361,284,2.08,Medicine,78400,Mid,No,
S03106,19,Female,3.18,960,941,3.81,Engineering,39300,Entry,No,
S03107,20,Male,2.38,1065,937,3.64,Engineering,58300,Mid,No,
S03108,24,Male,3.16,1571,606,3.45,Law,60400,Senior,Yes,
S03109,23,Female,3.01,1050,225,3.22,Computer Science,50900,Entry,No,
S03110,29,Female,2.8,1010,737,3.16,Business,70700,Senior,No,
S03111,25,Male,2.24,1387,751,3.99,Mathematics,48600,Senior,No,
S03112,25,Male,2.83,1448,118,2.56,Medicine,31700,Mid,Yes,
S03113,23,Female,2.15,902,932,3.56,Arts,72000,Entry,No,
S03114,29,Male,2.2,1382,603,3.16,Law,43300,Entry,No,
S03115,28,Male,2.83,912,340,3.95,Engineering,51400,Entry,No,
S03116,27,Male,2.61,1061,801,3.66,Business,47700,Mid,No,
S03117,20,Male,3.85,1243,281,4,Mathematics,35800,Mid,No,
S03118,20,Female,2.75,1348,491,3.18,Business,36200,Senior,No,
S03119,18,Female,3.52,1231,19,2.41,Mathematics,26900,Senior,No,
S03120,24,Female,3.06,1163,175,3.01,Engineering,57800,Mid,Yes,
S03121,22,Other,3.41,982,469,3.42,Computer Science,60800,Senior,No,
S03122,21,Male,2.52,1233,618,3.55,Business,53700,Entry,No,
S03123,27,Male,3.88,1279,801,2,Medicine,59100,Entry,No,
S03124,21,Male,3.06,1118,760,3.01,Arts,48000,Entry,Yes,
S03125,21,Male,3.66,1557,835,2.47,Arts,53000,Entry,No,
S03126,23,Male,2.73,1353,142,3.75,Engineering,49600,Mid,Yes,
S03127,25,Female,2.2,1572,463,2.31,Business,48900,Entry,No,
S03128,25,Female,3.35,988,929,3.33,Arts,33700,Entry,Yes,
S03129,22,Male,2.02,1232,298,2.53,Business,69800,Senior,No,
S03130,23,Female,2.95,1209,470,2.71,Engineering,45700,Executive,No,
S03131,21,Female,2.39,1319,705,3.88,Computer Science,43100,Entry,No,
S03132,29,Female,3.25,1508,863,2.48,Arts,41600,Entry,No,
S03133,28,Female,3.96,1253,815,2.19,Medicine,44200,Entry,No,
S03134,26,Female,2.93,999,803,2.14,Law,44400,Entry,Yes,
S03135,25,Female,3.63,1044,373,3.01,Engineering,52900,Mid,No,
S03136,27,Female,3.02,909,468,3.28,Law,25000,Mid,No,
S03137,29,Female,2.99,943,928,2.65,Computer Science,37100,Entry,Yes,
S03138,27,Male,3.86,1285,951,3.38,Medicine,72300,Mid,No,
S03139,18,Male,3.78,1394,438,2.12,Law,71300,Entry,No,
S03140,19,Female,3.57,1392,844,3.71,Medicine,46100,Executive,No,
S03141,26,Male,2.59,1068,947,3.63,Arts,87400,Entry,Yes,
S03142,25,Male,3.09,1541,720,3.97,Business,60500,Senior,No,
S03143,20,Female,2.45,1430,443,3.87,Engineering,72100,Entry,No,
S03144,25,Male,2.89,1235,456,2.71,Medicine,51400,Entry,No,
S03145,29,Female,2.97,1412,248,2.8,Arts,46200,Entry,No,
S03146,18,Female,3.66,1029,142,3.49,Computer Science,64300,Senior,No,
S03147,27,Other,3.79,1438,402,2.27,Mathematics,66800,Mid,No,
S03148,21,Female,2.83,1413,896,2.63,Medicine,45900,Senior,No,
S03149,20,Male,2.04,1149,823,2.24,Computer Science,56600,Entry,No,
S03150,23,Female,3.72,1037,222,2.91,Engineering,25000,Entry,No,
S03151,24,Female,2.35,1174,737,3.1,Arts,40200,Entry,No,
S03152,21,Other,3.24,1363,866,2.42,Computer Science,71400,Mid,Yes,
S03153,24,Male,2.05,1040,184,2.05,Business,42000,Senior,Yes,
S03154,26,Male,2.8,1155,364,3.44,Law,49200,Entry,Yes,
S03155,28,Female,3.97,1355,817,2.04,Computer Science,48100,Entry,No,
S03156,19,Male,2.2,1333,994,3.95,Computer Science,33600,Mid,No,
S03157,28,Female,2.85,1506,188,2.44,Arts,48700,Entry,Yes,
S03158,20,Male,2.61,1072,113,3.33,Arts,46900,Mid,Yes,
S03159,22,Male,3.81,1372,181,2.87,Medicine,36300,Entry,No,
S03160,20,Male,3.74,1322,199,2.12,Law,47800,Senior,No,
S03161,28,Male,2.48,1338,902,2.94,Computer Science,32300,Senior,No,
S03162,25,Female,2.16,956,70,3.03,Computer Science,49300,Mid,No,
S03163,29,Female,3.25,1397,598,3.71,Arts,48900,Entry,No,
S03164,27,Male,2.67,1513,904,3.46,Mathematics,79600,Entry,No,
S03165,25,Female,3.34,1068,485,2.16,Business,38000,Entry,No,
S03166,25,Male,2.06,1481,399,2.42,Mathematics,62200,Mid,Yes,
S03167,29,Female,2.27,1460,922,2.62,Arts,28300,Entry,No,
S03168,29,Male,3.37,1327,551,2.23,Business,86900,Senior,Yes,
S03169,26,Female,2.42,1318,643,2.91,Law,55900,Senior,No,
S03170,21,Female,3.72,1246,953,3.97,Mathematics,53600,Entry,No,
S03171,22,Female,2.12,1416,10,3.03,Arts,59200,Mid,No,
S03172,22,Female,2.43,1354,3,3.48,Law,51000,Mid,No,
S03173,25,Female,4,1101,478,3.37,Engineering,43800,Entry,No,
S03174,24,Other,2.87,1078,814,3.7,Computer Science,35900,Entry,Yes,
S03175,26,Female,3.41,956,662,2.43,Law,53000,Entry,Yes,
S03176,25,Female,2.37,1597,67,3.51,Business,68800,Mid,No,
S03177,19,Female,3.22,1503,705,3.76,Engineering,25000,Entry,No,
S03178,27,Male,3.45,1400,97,2.34,Business,83200,Mid,No,
S03179,29,Female,2.63,1011,531,2.69,Medicine,37100,Senior,No,
S03180,21,Male,3.66,1047,996,3.94,Medicine,54600,Mid,Yes,
S03181,23,Female,3.21,1277,318,3.56,Computer Science,39100,Executive,Yes,
S03182,29,Female,2.78,1247,98,2.57,Engineering,49100,Mid,Yes,
S03183,19,Female,3.12,1257,57,3.13,Engineering,54900,Entry,No,
S03184,24,Male,3.15,955,863,2.81,Medicine,47300,Senior,Yes,
S03185,20,Male,2.33,1215,107,2.98,Computer Science,52700,Entry,No,
S03186,20,Female,2.81,1084,88,2.71,Law,51700,Executive,No,
S03187,28,Female,2.69,953,972,2.56,Medicine,58400,Entry,No,
S03188,19,Male,2.8,936,653,3.35,Engineering,57400,Executive,Yes,
S03189,28,Male,3.52,1169,656,3.56,Business,25000,Entry,No,
S03190,25,Female,2.97,1407,912,3.75,Mathematics,45000,Entry,No,
S03191,23,Female,3.88,1127,371,2.31,Engineering,70100,Entry,Yes,
S03192,18,Male,2.59,1327,375,3.65,Computer Science,62700,Entry,No,
S03193,29,Male,2.83,900,52,2.51,Engineering,33300,Mid,No,
S03194,18,Male,3.57,922,724,2.85,Arts,44400,Entry,No,
S03195,24,Other,3.09,1402,41,3.8,Engineering,46600,Mid,No,
S03196,25,Male,3.09,1347,816,2.91,Arts,46300,Mid,No,
S03197,22,Male,2.11,1395,91,2.39,Medicine,47600,Mid,No,
S03198,29,Male,2.8,1324,39,2.32,Law,42300,Senior,No,
S03199,28,Male,2.54,1599,13,2.95,Arts,35500,Entry,Yes,
S03200,22,Female,4,917,900,3.53,Engineering,81900,Entry,No,
S03201,21,Male,2.62,1344,608,3.99,Law,52700,Entry,No,
S03202,23,Male,3.77,1460,621,3.57,Mathematics,46800,Entry,Yes,
S03203,23,Male,3.35,1458,104,3.75,Law,61300,Entry,Yes,
S03204,20,Male,2.68,1526,866,3.5,Engineering,26600,Executive,No,
S03205,26,Male,3.09,938,743,3.79,Engineering,58200,Entry,No,
S03206,29,Female,3.68,1109,43,2.15,Mathematics,28000,Entry,No,
S03207,28,Female,3.77,1110,209,3.86,Computer Science,55400,Senior,No,
S03208,24,Female,2.32,1464,600,2.79,Medicine,37100,Senior,No,
S03209,18,Female,2.68,1180,605,3.84,Arts,60500,Executive,No,
S03210,24,Female,2.67,1032,686,2.15,Business,89900,Senior,No,
S03211,22,Male,2.08,1348,476,3.43,Arts,52300,Mid,No,
S03212,22,Female,3.2,1163,638,3.47,Engineering,27600,Entry,No,
S03213,19,Female,3.71,1010,109,3.99,Business,40200,Mid,Yes,
S03214,21,Female,2.76,1454,559,3.54,Business,55100,Entry,No,
S03215,29,Female,3.48,1137,214,2.77,Arts,69000,Entry,No,
S03216,23,Male,3.26,1356,604,3.11,Mathematics,33300,Senior,No,
S03217,27,Female,2.75,1415,693,2.73,Arts,78100,Entry,No,
S03218,28,Female,2.28,1072,409,2.39,Arts,59500,Mid,No,
S03219,24,Other,3.42,1092,553,2.5,Arts,49800,Mid,No,
S03220,28,Male,3.71,1414,771,2.44,Mathematics,63000,Entry,No,
S03221,22,Male,3.37,1467,633,3.1,Mathematics,31000,Entry,No,
S03222,26,Male,2.04,1308,77,3.81,Medicine,36300,Senior,No,
S03223,20,Female,2.43,1587,95,3.83,Computer Science,29400,Senior,Yes,
S03224,18,Male,2.14,1527,269,2.11,Computer Science,83600,Entry,No,
S03225,21,Male,3.14,983,361,2.16,Arts,50200,Entry,No,
S03226,26,Other,3.51,1570,530,2.49,Computer Science,52700,Mid,No,
S03227,21,Male,2.22,979,805,2.51,Arts,67000,Mid,No,
S03228,19,Female,3.68,1477,683,2.19,Arts,28600,Mid,No,
S03229,27,Male,3.11,1108,162,2.78,Arts,37800,Mid,No,
S03230,22,Female,3.38,1421,465,3.18,Law,55300,Mid,No,
S03231,20,Female,3.94,1098,823,3.16,Medicine,75300,Senior,No,
S03232,29,Female,2.17,1470,564,3.09,Engineering,63300,Mid,No,
S03233,26,Female,3.8,1133,981,2.68,Computer Science,55300,Entry,No,
S03234,21,Male,2.25,1143,548,3.41,Computer Science,53900,Senior,No,
S03235,23,Male,2.79,1292,950,3.65,Medicine,66900,Entry,Yes,
S03236,19,Male,3.7,1465,187,2.69,Medicine,35500,Senior,No,
S03237,23,Female,3.81,1345,882,2.17,Arts,54500,Senior,No,
S03238,20,Female,3.01,1292,760,2.59,Arts,57000,Entry,No,
S03239,29,Male,3.19,908,52,2.27,Law,46000,Mid,No,
S03240,29,Female,3.42,1512,488,2.93,Law,48000,Mid,No,
S03241,26,Male,3.67,1052,531,2.31,Engineering,25800,Executive,No,
S03242,28,Female,2.24,1009,396,2.93,Computer Science,41700,Entry,No,
S03243,19,Other,3.62,1165,92,2.44,Medicine,25000,Entry,No,
S03244,29,Male,2.96,1272,651,3.48,Engineering,60100,Entry,No,
S03245,29,Female,2.9,1051,816,2.06,Computer Science,51900,Entry,Yes,
S03246,26,Male,2.85,1494,357,3.11,Engineering,48000,Mid,No,
S03247,22,Female,3.02,1314,732,2.34,Engineering,53900,Entry,Yes,
S03248,25,Female,3.89,1545,611,2,Mathematics,54500,Mid,No,
S03249,19,Male,3.1,1225,748,3.74,Arts,44800,Entry,No,
S03250,23,Male,3.91,1571,719,3.34,Engineering,29100,Senior,No,
S03251,20,Male,2.36,1450,144,2.2,Arts,57500,Entry,No,
S03252,29,Female,3.45,1075,199,3.33,Computer Science,35100,Entry,No,
S03253,29,Female,3.62,1424,815,3.22,Law,55300,Entry,No,
S03254,27,Male,3.36,1214,323,2.95,Computer Science,69700,Mid,No,
S03255,22,Female,3.21,966,799,2.84,Arts,76600,Senior,No,
S03256,29,Female,3.13,1452,332,3.77,Law,55700,Mid,Yes,
S03257,25,Male,3.72,1083,264,2.49,Mathematics,45400,Entry,No,
S03258,27,Male,3.64,934,217,2.8,Business,42900,Mid,No,
S03259,18,Female,2.24,1404,701,2.66,Law,55100,Entry,No,
S03260,22,Female,3.7,975,556,3.54,Engineering,25000,Entry,No,
S03261,20,Male,2.83,1371,434,3.83,Computer Science,37900,Entry,No,
S03262,21,Male,2.51,1481,803,3.7,Mathematics,38600,Entry,No,
S03263,19,Male,3.74,1422,460,3.6,Engineering,56200,Entry,Yes,
S03264,26,Female,2.86,1182,701,3.97,Mathematics,49200,Mid,No,
S03265,20,Male,3.62,1435,503,3.39,Law,52300,Senior,No,
S03266,19,Male,2.53,1173,469,3.5,Business,48100,Entry,No,
S03267,27,Female,2.01,1438,986,3.97,Engineering,46700,Entry,Yes,
S03268,28,Female,2.99,953,951,2.01,Business,54600,Entry,No,
S03269,26,Male,2.2,954,706,3.27,Medicine,60500,Entry,No,
S03270,24,Male,3.51,1176,782,3.48,Business,66000,Senior,No,
S03271,23,Female,2.55,1342,366,3.84,Computer Science,49600,Executive,No,
S03272,18,Male,2.89,1317,772,3.77,Law,65800,Entry,No,
S03273,22,Male,2.17,1531,913,3.68,Arts,73900,Entry,No,
S03274,29,Female,2.57,1124,239,3.89,Arts,40900,Mid,Yes,
S03275,28,Male,3.56,1469,624,3.07,Engineering,61900,Entry,No,
S03276,28,Female,2.3,1154,581,2.01,Law,41500,Mid,No,
S03277,20,Female,3.29,1075,920,2.02,Mathematics,68400,Senior,No,
S03278,18,Male,3.83,1465,561,3.09,Medicine,52800,Senior,No,
S03279,21,Male,3.36,1045,823,2.87,Engineering,44100,Mid,No,
S03280,19,Female,3.62,1563,967,2.9,Business,36400,Entry,No,
S03281,19,Female,2.22,1284,663,2.8,Arts,41400,Entry,No,
S03282,20,Female,2.5,1161,751,3.84,Business,47700,Executive,No,
S03283,25,Female,3.79,1430,849,2.72,Arts,66900,Entry,No,
S03284,25,Male,3.43,1270,396,3.71,Arts,45500,Entry,Yes,
S03285,29,Female,3.28,1582,395,3.81,Arts,43200,Entry,No,
S03286,24,Male,3.33,1096,627,3,Law,76600,Entry,No,
S03287,23,Male,2.83,1484,75,2.89,Mathematics,44000,Entry,Yes,
S03288,26,Male,2.09,1496,98,3.52,Mathematics,32600,Entry,Yes,
S03289,21,Male,3.57,1183,383,3.42,Mathematics,29500,Senior,Yes,
S03290,29,Female,3.36,1201,623,2.66,Computer Science,38900,Entry,No,
S03291,18,Male,2.95,1031,869,2.21,Law,50000,Mid,No,
S03292,25,Male,3.8,1019,370,2.53,Business,50400,Senior,No,
S03293,24,Male,2.67,1035,285,2.26,Mathematics,40700,Executive,No,
S03294,24,Female,2.59,1527,256,2.59,Law,26800,Mid,No,
S03295,20,Female,3.75,1472,830,2.52,Mathematics,36700,Entry,No,
S03296,21,Male,3.59,1428,309,3.28,Engineering,30200,Entry,No,
S03297,27,Male,3.03,933,629,3.91,Medicine,25000,Mid,No,
S03298,26,Male,2.26,1431,176,3.37,Engineering,25000,Executive,Yes,
S03299,23,Female,2.43,1107,228,3.85,Law,54400,Entry,No,
S03300,22,Female,3.31,1573,347,3.57,Business,45400,Mid,No,
S03301,20,Female,2.77,1198,618,3.46,Medicine,58800,Entry,No,
S03302,26,Female,3.67,1421,342,2.83,Engineering,39900,Entry,No,
S03303,22,Male,3.9,993,896,2.65,Medicine,40900,Mid,No,
S03304,22,Female,3.61,1313,962,3.69,Business,37100,Entry,No,
S03305,21,Female,2.76,1270,239,3.81,Arts,36600,Mid,No,
S03306,21,Male,3.58,1308,612,2.9,Business,38600,Entry,No,
S03307,29,Male,2.7,1282,688,2.02,Mathematics,76000,Entry,No,
S03308,18,Female,2.33,1340,350,3.59,Computer Science,48300,Mid,No,
S03309,24,Female,2.07,1346,955,2.57,Medicine,38100,Entry,No,
S03310,26,Male,2.77,1518,455,2.02,Business,64400,Mid,No,
S03311,20,Female,3.81,1516,441,3.61,Arts,49600,Mid,Yes,
S03312,29,Female,2.48,970,761,3.03,Arts,66200,Senior,No,
S03313,19,Male,2.41,983,588,3.37,Business,57500,Entry,No,
S03314,20,Male,3.94,1108,515,3.83,Engineering,52100,Mid,No,
S03315,18,Male,2.05,1158,81,3.08,Business,54500,Entry,No,
S03316,23,Female,3.57,1138,361,3.01,Arts,55700,Entry,No,
S03317,28,Male,2.64,1201,288,2.58,Business,30900,Entry,No,
S03318,28,Male,2.07,1131,8,2.61,Computer Science,51800,Entry,No,
S03319,24,Female,3.84,1181,87,3.59,Engineering,54200,Entry,Yes,
S03320,28,Female,2.28,1293,998,2.9,Business,56100,Entry,No,
